(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "crvs")
0.00515036	1.76466
0.00789125	0.926581
0.014278	-0.287271
0.0226736	-1.08359
0.0320925	-1.29313
0.041781	-1.25373
0.0516885	-1.19222
0.0616097	-1.10745
0.369045	-1.08326
0.358865	-1.12322
0.348673	-1.1662
0.338481	-1.2253
0.328288	-1.27902
0.318082	-1.32079
0.307862	-1.37889
0.297642	-1.46442
0.287422	-1.50942
0.277163	-1.53975
0.266899	-1.62568
0.256636	-1.71722
0.246357	-1.74321
0.236042	-1.78221
0.225727	-1.91605
0.215412	-2.04759
0.205075	-2.13681
0.194716	-2.21335
0.184339	-2.25723
0.17395	-2.19204
0.163565	-2.09495
0.153194	-2.00941
0.142849	-1.86438
0.132544	-1.74451
0.122261	-1.68216
0.112004	-1.64866
0.101775	-1.61107
0.0916019	-1.44741
0.0815562	-1.28826
0.071536	-1.17973
0.0616097	-1.10745
0.369045	-1.08326
0.379222	-1.03663
0.3894	-0.994044
0.399577	-0.95736
0.409754	-0.935414
0.419905	-0.907658
0.430056	-0.864512
0.440207	-0.826164
0.450358	-0.795211
0.460502	-0.775658
0.470615	-0.747047
0.480729	-0.704904
0.490842	-0.672468
0.500937	-0.644306
0.511015	-0.607588
0.521094	-0.567589
0.531172	-0.537694
0.54122	-0.50722
0.551265	-0.46824
0.561309	-0.432477
0.571345	-0.402854
0.581356	-0.371189
0.591367	-0.335565
0.601378	-0.305636
0.611364	-0.278775
0.621331	-0.24848
0.631299	-0.217278
0.641267	-0.188253
0.651234	-0.161563
0.661202	-0.139033
0.671144	-0.120161
0.681054	-0.100018
0.690963	-0.0785109
0.700873	-0.058425
0.710783	-0.0399605
0.720692	-0.023968
0.730584	-0.0115213
0.740431	0.000343495
0.750278	0.0133639
0.760125	0.0259094
0.769972	0.0378363
0.779819	0.0487366
0.789657	0.0570779
0.799437	0.0644715
0.809216	0.0728762
0.818996	0.0813945
0.828776	0.0898597
0.838556	0.0981027
0.848335	0.105131
0.858066	0.11157
0.867797	0.118394
0.877509	0.125242
0.887213	0.132055
0.896894	0.13875
0.90655	0.1456
0.916206	0.152718
0.925862	0.159997
0.935518	0.167419
0.945174	0.174952
0.9548	0.182775
0.386502	0.702216
0.376375	0.703569
0.366248	0.702959
0.35612	0.701756
0.345995	0.708638
0.335882	0.718193
0.325769	0.722261
0.315656	0.725427
0.305543	0.72785
0.29543	0.7294
0.285317	0.729701
0.275204	0.727933
0.265091	0.723194
0.254978	0.729609
0.244885	0.743935
0.234795	0.751326
0.224706	0.756152
0.214617	0.759953
0.204527	0.762646
0.194438	0.763824
0.184349	0.762536
0.174259	0.757451
0.16417	0.758197
0.154097	0.768853
0.144039	0.773547
0.133981	0.76534
0.123922	0.773439
0.113909	0.805443
0.103932	0.827318
0.0939547	0.831381
0.0839771	0.853357
0.0740611	0.897253
0.064181	0.919851
0.0542765	0.915351
0.0443661	0.873994
0.0344335	0.912581
0.0249195	1.13864
0.016273	1.50201
0.00963723	1.82497
0.00566386	1.9273
0.00515036	1.76466
0.992389	0.166014
0.982679	0.66326
0.972954	0.716913
0.963173	0.748346
0.953391	0.779529
0.943569	0.80005
0.933713	0.814377
0.923814	0.832443
0.913915	0.848282
0.903968	0.859445
0.89401	0.871012
0.884018	0.877868
0.874002	0.885221
0.863966	0.887698
0.853896	0.889796
0.843817	0.88155
0.833689	0.870811
0.823561	0.874311
0.813433	0.87158
0.803284	0.855976
0.793116	0.843632
0.782948	0.840416
0.77278	0.829084
0.762598	0.811649
0.752414	0.800046
0.742229	0.790759
0.732044	0.778575
0.721856	0.765041
0.711669	0.752882
0.701481	0.743271
0.691295	0.738518
0.681113	0.733519
0.670931	0.725509
0.660748	0.716091
0.650566	0.710434
0.640388	0.710393
0.630214	0.708773
0.62004	0.703565
0.609866	0.696634
0.599692	0.694596
0.589523	0.697972
0.579359	0.698859
0.569194	0.69709
0.559029	0.694306
0.548864	0.690155
0.5387	0.684033
0.528535	0.679685
0.518374	0.684695
0.508223	0.691061
0.498072	0.691717
0.487921	0.691244
0.47777	0.689568
0.467618	0.686095
0.457467	0.680305
0.447316	0.683892
0.437178	0.692341
0.427041	0.69387
0.416903	0.693235
0.406766	0.691066
0.396629	0.695395
0.386502	0.702216
0.993178	0.183576
0.983583	0.228065
0.973989	0.202746
0.964394	0.191485
0.9548	0.182775
)
