(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "crvs")
0.0814433	-1.69933
0.0980617	-1.7781
0.114836	-1.78088
0.131689	-1.79519
0.148638	-1.87931
0.165676	-1.98952
0.182754	-2.01856
0.199809	-1.9389
0.216818	-1.78965
0.233811	-1.63642
0.250773	-1.5377
0.267695	-1.44237
0.2846	-1.35927
0.301459	-1.28175
0.318315	-1.20784
0.335132	-1.14461
0.35195	-1.08232
0.36875	-1.03124
0.385546	-0.98274
0.402342	-0.950663
0.419103	-0.921492
0.435859	-0.8847
0.911518	-0.226103
0.895519	-0.244927
0.879473	-0.262751
0.863388	-0.28127
0.847272	-0.298206
0.83109	-0.316228
0.814899	-0.338954
0.798708	-0.363203
0.782502	-0.381385
0.766207	-0.399587
0.749911	-0.425242
0.733616	-0.449442
0.717282	-0.467659
0.70089	-0.488486
0.684499	-0.516596
0.668107	-0.539451
0.651657	-0.557146
0.635177	-0.581475
0.618697	-0.612713
0.602217	-0.637034
0.585676	-0.659687
0.569129	-0.685555
0.552548	-0.710597
0.535951	-0.737723
0.51933	-0.763086
0.502681	-0.791053
0.48602	-0.816187
0.469319	-0.843135
0.452616	-0.863943
0.435859	-0.8847
0.990617	-0.051601
0.974509	0.26195
0.958301	0.292354
0.942047	0.313083
0.925694	0.329112
0.909295	0.342544
0.89281	0.349979
0.876265	0.356817
0.859667	0.36115
0.843018	0.35246
0.826287	0.345
0.809556	0.338281
0.792783	0.32434
0.775999	0.312913
0.759203	0.297824
0.7424	0.283791
0.725596	0.270528
0.708788	0.256816
0.691982	0.249654
0.675181	0.244384
0.65838	0.235741
0.64158	0.233241
0.624788	0.23261
0.607997	0.22775
0.591207	0.229127
0.574427	0.232462
0.557647	0.230672
0.540867	0.226881
0.524088	0.228338
0.507319	0.23541
0.490557	0.239181
0.473794	0.239294
0.457032	0.239371
0.440273	0.246364
0.423529	0.254295
0.406785	0.257816
0.390044	0.26533
0.373314	0.272874
0.356584	0.278305
0.339859	0.289313
0.0406059	0.700174
0.0570164	0.640918
0.0733895	0.589722
0.0898791	0.540339
0.106393	0.500758
0.122962	0.460804
0.139594	0.434025
0.156229	0.412656
0.172906	0.394637
0.189583	0.385806
0.206261	0.375506
0.222938	0.363893
0.239615	0.349027
0.256306	0.33164
0.273016	0.320765
0.289727	0.31554
0.306438	0.308968
0.323148	0.301154
0.339859	0.289313
0.991253	-0.0672763
0.975349	-0.14986
0.959446	-0.173451
0.943517	-0.18979
0.927518	-0.206535
0.911518	-0.226103
0.0814433	-1.69933
0.0650716	-1.6457
0.0488659	-1.79098
0.032753	-2.00646
0.0172303	-1.85837
0.00874508	-1.45461
0.00526768	-1.312
0.00371507	-1.56308
0.00293877	-1.29977
0.00246644	-0.868946
0.0019941	-0.811542
0.00152177	-0.863632
0.00104943	-0.726919
0.000761791	-0.382131
0.000571343	-0.177074
0.000380895	-0.0938875
0.000190448	-0.0573237
0	0.0779623
-2.31976e-05	0.248613
-4.63953e-05	0.315218
-6.95929e-05	0.351536
-9.27905e-05	0.413038
1.06674e-07	0.534202
0.000247306	0.630565
0.000494506	0.67283
0.000741705	0.699238
0.000988904	0.759949
0.0014395	0.827951
0.0023407	0.898725
0.00418605	0.955292
0.00978396	0.952841
0.0243517	0.818332
0.0406059	0.700174
)
